  1000, 113.9420,  30.9070,      10.
  1001, 113.9780,  30.8190,       6.
  1002, 114.0110,  30.7360,       0.
  1003, 114.0460,  30.6510,       0.
  1004, 114.0890,  30.5610,       0.
  1005, 114.1280,  30.4680,       0.
  1006, 114.1640,  30.3860,       0.
  1007, 114.2040,  30.3270,       0.
  1008, 114.2470,  30.2900,       0.
  1009, 114.2860,  30.2690,       0.
  1010, 114.3190,  30.2530,       1.
  1011, 114.3440,  30.2330,       2.
  1012, 114.3590,  30.2050,       3.
  1013, 114.3690,  30.1720,       3.
  1014, 114.3850,  30.1360,       4.
  1015, 114.4040,  30.0950,       7.
  1016, 114.4270,  30.0490,      14.
  1017, 114.4540,  29.9970,      28.
  1018, 114.4880,  29.9340,      57.
  1019, 114.5290,  29.8670,     100.
  1020, 114.5790,  29.8060,     153.
  1021, 114.6360,  29.7540,     221.
  1022, 114.7080,  29.7060,     308.
  1023, 114.8070,  29.6570,     407.
  1024, 114.9600,  29.6130,     503.
  1025, 115.1970,  29.6140,     544.
  1026, 115.5420,  29.7070,     485.
  1027, 115.9310,  29.8890,     394.
  1028, 116.2770,  30.1340,     476.
  1029, 116.6360,  30.3770,     615.
  1030, 117.0210,  30.5910,     786.
  1031, 117.4150,  30.7720,     968.
  1032, 117.8260,  30.9400,    1033.
  1033, 118.2320,  31.1030,    1054.
  1034, 118.6430,  31.2660,    1111.
  1035, 119.0440,  31.4690,    1245.
  1036, 119.4220,  31.7080,    1376.
  1037, 119.7620,  31.9670,    1531.
  1038, 120.0550,  32.2720,    1660.
  1039, 120.3130,  32.6100,    1648.
  2000, 113.9420,  30.9070,      10.
  2005, 113.9500,  30.8380,       0.
  2006, 113.9320,  30.7750,       0.
  2007, 113.9080,  30.7180,       0.
  2008, 113.8960,  30.6700,       0.
  2009, 113.8930,  30.6300,       0.
  2010, 113.8930,  30.5900,       0.
  2011, 113.8920,  30.5430,       0.
  2012, 113.8900,  30.4890,       0.
  2013, 113.8880,  30.4360,       0.
  2014, 113.8890,  30.3850,       0.
  2015, 113.8900,  30.3370,       0.
  2016, 113.8910,  30.2890,       0.
  2017, 113.8970,  30.2400,       0.
  2018, 113.9050,  30.1880,       0.
