  1000, 113.9420,  30.9070,      10.
  1001, 113.8630,  30.8490,      11.
  1002, 113.8070,  30.7760,      13.
  1003, 113.7450,  30.7040,      16.
  1004, 113.6880,  30.6500,      17.
  1005, 113.6480,  30.6030,      17.
  1006, 113.6330,  30.5490,      17.
  1007, 113.6440,  30.4920,      14.
  1008, 113.6650,  30.4350,      11.
  1009, 113.6780,  30.3720,      10.
  1010, 113.6820,  30.3060,      10.
  1011, 113.6850,  30.2470,       6.
  1012, 113.6980,  30.2010,       0.
  1013, 113.7240,  30.1670,       0.
  1014, 113.7640,  30.1360,       0.
  1015, 113.8160,  30.1000,       0.
  1016, 113.8760,  30.0570,       0.
  1017, 113.9420,  30.0130,       0.
  1018, 114.0180,  29.9720,       2.
  1019, 114.1000,  29.9330,       9.
  1020, 114.1780,  29.8960,      22.
  1021, 114.2470,  29.8670,      34.
  1022, 114.3120,  29.8520,      43.
  1023, 114.3680,  29.8350,      56.
  1024, 114.4100,  29.8020,      82.
  1025, 114.4380,  29.7550,     124.
  1026, 114.4470,  29.7010,     168.
  1027, 114.4370,  29.6430,     209.
  1028, 114.4210,  29.5770,     268.
  1029, 114.4070,  29.5080,     331.
  1030, 114.3930,  29.4430,     351.
  1031, 114.3730,  29.3820,     335.
  1032, 114.3500,  29.3210,     320.
  1033, 114.3270,  29.2580,     318.
  1034, 114.3000,  29.1940,     317.
  1035, 114.2660,  29.1350,     327.
  1036, 114.2230,  29.0750,     356.
  1037, 114.1760,  29.0090,     400.
  1038, 114.1280,  28.9440,     452.
  1039, 114.0830,  28.8770,     512.
  1040, 114.0370,  28.8070,     571.
  1041, 113.9920,  28.7350,     603.
  1042, 113.9490,  28.6580,     614.
  1043, 113.9020,  28.5770,     622.
  1044, 113.8500,  28.4990,     627.
  1045, 113.7870,  28.4320,     631.
  1046, 113.7140,  28.3730,     640.
  1047, 113.6400,  28.2950,     652.
  1048, 113.5760,  28.1850,     642.
  2000, 113.9420,  30.9070,      10.
  2005, 113.8960,  30.8810,       9.
  2006, 113.8520,  30.8250,       8.
  2007, 113.8130,  30.7450,      10.
  2008, 113.7970,  30.6600,      15.
  2009, 113.8060,  30.5820,      18.
  2010, 113.8270,  30.5080,      18.
  2011, 113.8540,  30.4450,      17.
  2012, 113.8900,  30.3950,      13.
  2013, 113.9350,  30.3560,       3.
  2014, 113.9950,  30.3190,       0.
  2015, 114.0700,  30.2810,       0.
  2016, 114.1540,  30.2390,       0.
  2017, 114.2430,  30.1950,       0.
  2018, 114.3360,  30.1530,       1.
  2019, 114.4330,  30.1130,       8.
  2020, 114.5220,  30.0770,      22.
  2021, 114.6020,  30.0520,      40.
  2022, 114.6700,  30.0430,      58.
  2023, 114.7250,  30.0410,      76.
  2024, 114.7700,  30.0270,      95.
  2025, 114.8100,  30.0040,     111.
  2026, 114.8430,  29.9680,     123.
  2027, 114.8610,  29.9200,     131.
  2028, 114.8670,  29.8620,     139.
  2029, 114.8740,  29.7970,     139.
  2030, 114.8980,  29.7250,     130.
  2031, 114.9390,  29.6470,     126.
  2032, 114.9770,  29.5760,     128.
  2033, 114.9980,  29.5170,     124.
  2034, 115.0020,  29.4660,     118.
  2035, 114.9900,  29.4260,     116.
  2036, 114.9690,  29.3950,     117.
  2037, 114.9400,  29.3710,     121.
  2038, 114.9080,  29.3450,     127.
  2039, 114.8710,  29.3110,     133.
  2040, 114.8310,  29.2690,     129.
  2041, 114.7910,  29.2240,     114.
  2042, 114.7620,  29.1780,     104.
  2043, 114.7440,  29.1300,     107.
  2044, 114.7330,  29.0860,     120.
  2045, 114.7220,  29.0470,     137.
  2046, 114.7080,  29.0150,     157.
  2047, 114.6940,  28.9830,     178.
  2048, 114.6820,  28.9440,     194.
  2049, 114.6730,  28.8950,     207.
  2050, 114.6700,  28.8390,     226.
  2051, 114.6720,  28.7760,     263.
  2052, 114.6810,  28.7070,     303.
  3000, 113.9420,  30.9070,      10.
  3009, 113.9380,  30.8230,       6.
  3010, 113.9530,  30.7430,       6.
  3011, 113.9790,  30.6740,       3.
  3012, 114.0100,  30.6150,       0.
  3013, 114.0480,  30.5630,       0.
  3014, 114.1020,  30.5130,       0.
  3015, 114.1770,  30.4650,       0.
  3016, 114.2680,  30.4200,       0.
  3017, 114.3660,  30.3790,       0.
  3018, 114.4680,  30.3440,       0.
  3019, 114.5780,  30.3110,       0.
  3020, 114.6820,  30.2840,       0.
  3021, 114.7680,  30.2730,       1.
  3022, 114.8390,  30.2750,       2.
  3023, 114.9030,  30.2720,       2.
  3024, 114.9640,  30.2550,       2.
  3025, 115.0300,  30.2280,       2.
  3026, 115.0900,  30.1900,       1.
  3027, 115.1350,  30.1460,       0.
  3028, 115.1720,  30.0960,       0.
  3029, 115.1960,  30.0400,       1.
  3030, 115.2000,  29.9730,       5.
  3031, 115.1920,  29.8980,      17.
  3032, 115.1850,  29.8190,      47.
  3033, 115.1760,  29.7430,      93.
  3034, 115.1630,  29.6750,     120.
  3035, 115.1530,  29.6210,     136.
  3036, 115.1460,  29.5760,     149.
  3037, 115.1390,  29.5430,     164.
  3038, 115.1330,  29.5120,     178.
  3039, 115.1280,  29.4750,     192.
  3040, 115.1200,  29.4320,     210.
  3041, 115.1070,  29.3840,     229.
  3042, 115.0920,  29.3350,     243.
  3043, 115.0760,  29.2840,     252.
  3044, 115.0560,  29.2340,     260.
  3045, 115.0310,  29.1910,     267.
  3046, 115.0040,  29.1570,     272.
  3047, 114.9760,  29.1260,     279.
  3048, 114.9500,  29.0920,     297.
  3049, 114.9200,  29.0530,     328.
  3050, 114.8860,  29.0090,     372.
  3051, 114.8540,  28.9610,     429.
  3052, 114.8230,  28.9090,     477.
  3053, 114.7910,  28.8570,     490.
  3054, 114.7630,  28.8110,     480.
  3055, 114.7420,  28.7680,     489.
  3056, 114.7170,  28.7280,     468.
  4000, 113.9420,  30.9070,      10.
  4013, 113.9690,  30.8500,       0.
  4014, 114.0080,  30.7980,       0.
  4015, 114.0770,  30.7460,       0.
  4016, 114.1710,  30.6860,       0.
  4017, 114.2750,  30.6270,       0.
  4018, 114.3810,  30.5780,       0.
  4019, 114.4930,  30.5390,       0.
  4020, 114.6070,  30.5080,       0.
  4021, 114.7110,  30.4880,       0.
  4022, 114.8070,  30.4810,       0.
  4023, 114.8920,  30.4720,       0.
  4024, 114.9650,  30.4440,       0.
  4025, 115.0350,  30.4030,       0.
  4026, 115.0970,  30.3540,       0.
  4027, 115.1490,  30.2990,       0.
  4028, 115.2100,  30.2400,       0.
  4029, 115.2700,  30.1710,       2.
  4030, 115.2980,  30.0920,       4.
  4031, 115.2940,  30.0030,       6.
  4032, 115.2730,  29.9170,      16.
  4033, 115.2470,  29.8390,      44.
  4034, 115.2150,  29.7700,      82.
  4035, 115.1880,  29.7110,     113.
  4036, 115.1690,  29.6620,     138.
  4037, 115.1550,  29.6240,     161.
  4038, 115.1450,  29.5880,     183.
  4039, 115.1380,  29.5470,     202.
  4040, 115.1340,  29.5000,     226.
  4041, 115.1280,  29.4470,     255.
  4042, 115.1190,  29.3940,     272.
  4043, 115.1080,  29.3390,     278.
  4044, 115.0930,  29.2870,     280.
  4045, 115.0690,  29.2410,     284.
  4046, 115.0390,  29.2040,     287.
  4047, 115.0070,  29.1700,     294.
  4048, 114.9770,  29.1350,     308.
  4049, 114.9440,  29.0960,     329.
  4050, 114.9090,  29.0500,     357.
  4051, 114.8760,  29.0000,     410.
  4052, 114.8440,  28.9500,     473.
  4053, 114.8090,  28.9020,     491.
  4054, 114.7750,  28.8590,     460.
  4055, 114.7490,  28.8200,     427.
  4056, 114.7280,  28.7810,     383.
  4057, 114.7100,  28.7360,     296.
  4058, 114.6920,  28.6830,     185.
  4059, 114.6770,  28.6290,      98.
  4060, 114.6690,  28.5790,      37.
  5000, 113.9420,  30.9070,      10.
  5017, 114.0340,  30.8420,      10.
  5018, 114.1360,  30.7880,       9.
  5019, 114.2450,  30.7450,       9.
  5020, 114.3500,  30.7090,       8.
  5021, 114.4410,  30.6800,       8.
  5022, 114.5220,  30.6620,       7.
  5023, 114.5870,  30.6430,       6.
  5024, 114.6260,  30.6110,       2.
  5025, 114.6420,  30.5670,       0.
  5026, 114.6320,  30.5140,       0.
  5027, 114.5920,  30.4490,       1.
  5028, 114.5230,  30.3680,       4.
  5029, 114.4350,  30.2750,       9.
  5030, 114.3500,  30.1760,      13.
  5031, 114.2830,  30.0700,      18.
  5032, 114.2300,  29.9690,      30.
  5033, 114.1810,  29.8750,      58.
  5034, 114.1340,  29.7760,     114.
  5035, 114.0940,  29.6760,     184.
  5036, 114.0560,  29.5810,     236.
  5037, 114.0210,  29.4930,     283.
